occurrence_id,decision_id,unit_id,semantic_unit_id,source_path,source_line_start,source_line_end,source_sha256,target_path,target_line_start,target_line_end,target_sha256,reader_status,printed_page,assembled_pdf_page
jv-Latn-ID-JV-D028-OCC-001,JV-D028,OLP-0046,OLP-0046-P011,upstream/content/sets-functions-relations/arithmetization/reflections.tex,81,90,01032be342b6892c970733acf0b553216c39c5e864c0378d25fea8c5eaa11ead,translation/content/sets-functions-relations/arithmetization/reflections.tex,79,87,3c725866bac41c3a019848970cbbfbd6fc75f6738081ed4878204594944aef9a,pending,,
jv-Latn-ID-JV-D029-OCC-001,JV-D029,OLP-0047,OLP-0047-P022,upstream/content/sets-functions-relations/arithmetization/checking-details.tex,145,151,d791c146f159c8e43368c12cd1a10e61a53f501baf9f3d2c606c7bd589c0ae01,translation/content/sets-functions-relations/arithmetization/checking-details.tex,146,153,bbfdea1bc3e7bec400d976a6c006b494a9a53e9772607c6148d02171c076e025,pending,,
jv-Latn-ID-JV-D029-OCC-002,JV-D029,OLP-0047,OLP-0047:review-JV-D029-002,upstream/content/sets-functions-relations/arithmetization/checking-details.tex,150,150,d791c146f159c8e43368c12cd1a10e61a53f501baf9f3d2c606c7bd589c0ae01,editorial/ERRATA.md,32,32,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D030-OCC-001,JV-D030,OLP-0047,OLP-0047-P025,upstream/content/sets-functions-relations/arithmetization/checking-details.tex,170,173,d791c146f159c8e43368c12cd1a10e61a53f501baf9f3d2c606c7bd589c0ae01,translation/content/sets-functions-relations/arithmetization/checking-details.tex,172,177,bbfdea1bc3e7bec400d976a6c006b494a9a53e9772607c6148d02171c076e025,pending,,
jv-Latn-ID-JV-D030-OCC-002,JV-D030,OLP-0047,OLP-0047:review-JV-D030-002,upstream/content/sets-functions-relations/arithmetization/checking-details.tex,170,170,d791c146f159c8e43368c12cd1a10e61a53f501baf9f3d2c606c7bd589c0ae01,editorial/ERRATA.md,32,32,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D031-OCC-001,JV-D031,OLP-0048,OLP-0048-P008,upstream/content/sets-functions-relations/arithmetization/cauchy.tex,38,73,35d0a39913340eadcab7fb9d7742b56aef0d0f29868cd65eeca9dc53694e8ac2,translation/content/sets-functions-relations/arithmetization/cauchy.tex,37,69,22572f5a494ea558fc9cc0cc9b14e0c19a7b509d1cfd64e4d73fcf5a8826e5c5,pending,,
jv-Latn-ID-JV-D031-OCC-002,JV-D031,OLP-0048,OLP-0048:review-JV-D031-002,upstream/content/sets-functions-relations/arithmetization/cauchy.tex,56,56,35d0a39913340eadcab7fb9d7742b56aef0d0f29868cd65eeca9dc53694e8ac2,editorial/ERRATA.md,34,34,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D032-OCC-001,JV-D032,OLP-0048,OLP-0048-P012,upstream/content/sets-functions-relations/arithmetization/cauchy.tex,109,125,35d0a39913340eadcab7fb9d7742b56aef0d0f29868cd65eeca9dc53694e8ac2,translation/content/sets-functions-relations/arithmetization/cauchy.tex,105,122,22572f5a494ea558fc9cc0cc9b14e0c19a7b509d1cfd64e4d73fcf5a8826e5c5,pending,,
jv-Latn-ID-JV-D032-OCC-002,JV-D032,OLP-0048,OLP-0048:review-JV-D032-002,upstream/content/sets-functions-relations/arithmetization/cauchy.tex,110,110,35d0a39913340eadcab7fb9d7742b56aef0d0f29868cd65eeca9dc53694e8ac2,editorial/ERRATA.md,34,34,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D033-OCC-001,JV-D033,OLP-0048,OLP-0048-P015,upstream/content/sets-functions-relations/arithmetization/cauchy.tex,149,163,35d0a39913340eadcab7fb9d7742b56aef0d0f29868cd65eeca9dc53694e8ac2,translation/content/sets-functions-relations/arithmetization/cauchy.tex,146,165,22572f5a494ea558fc9cc0cc9b14e0c19a7b509d1cfd64e4d73fcf5a8826e5c5,pending,,
jv-Latn-ID-JV-D033-OCC-002,JV-D033,OLP-0048,OLP-0048:review-JV-D033-002,upstream/content/sets-functions-relations/arithmetization/cauchy.tex,150,150,35d0a39913340eadcab7fb9d7742b56aef0d0f29868cd65eeca9dc53694e8ac2,editorial/ERRATA.md,34,34,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D034-OCC-001,JV-D034,OLP-0048,OLP-0048-P015,upstream/content/sets-functions-relations/arithmetization/cauchy.tex,149,163,35d0a39913340eadcab7fb9d7742b56aef0d0f29868cd65eeca9dc53694e8ac2,translation/content/sets-functions-relations/arithmetization/cauchy.tex,146,165,22572f5a494ea558fc9cc0cc9b14e0c19a7b509d1cfd64e4d73fcf5a8826e5c5,pending,,
jv-Latn-ID-JV-D034-OCC-002,JV-D034,OLP-0048,OLP-0048:review-JV-D034-002,upstream/content/sets-functions-relations/arithmetization/cauchy.tex,162,162,35d0a39913340eadcab7fb9d7742b56aef0d0f29868cd65eeca9dc53694e8ac2,editorial/ERRATA.md,34,34,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D035-OCC-001,JV-D035,OLP-0048,OLP-0048-P020,upstream/content/sets-functions-relations/arithmetization/cauchy.tex,181,185,35d0a39913340eadcab7fb9d7742b56aef0d0f29868cd65eeca9dc53694e8ac2,translation/content/sets-functions-relations/arithmetization/cauchy.tex,185,193,22572f5a494ea558fc9cc0cc9b14e0c19a7b509d1cfd64e4d73fcf5a8826e5c5,pending,,
jv-Latn-ID-JV-D035-OCC-002,JV-D035,OLP-0048,OLP-0048:review-JV-D035-002,upstream/content/sets-functions-relations/arithmetization/cauchy.tex,182,182,35d0a39913340eadcab7fb9d7742b56aef0d0f29868cd65eeca9dc53694e8ac2,editorial/ERRATA.md,34,34,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D036-OCC-001,JV-D036,OLP-0029,OLP-0029-P020,upstream/content/sets-functions-relations/size-of-sets/enumerability.tex,140,162,bf6be35c0e393cb6e1d227f8e9024df4216792e663f23beb7277045487acfa67,translation/content/sets-functions-relations/size-of-sets/enumerability.tex,139,164,8072a19e227b50388b976d5adae4bab74948eabf8604755805d3531a341a0ab0,pending,,
jv-Latn-ID-JV-D036-OCC-002,JV-D036,OLP-0029,OLP-0029:review-JV-D036-002,upstream/content/sets-functions-relations/size-of-sets/enumerability.tex,151,151,bf6be35c0e393cb6e1d227f8e9024df4216792e663f23beb7277045487acfa67,editorial/ERRATA.md,18,18,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D037-OCC-001,JV-D037,OLP-0058,OLP-0058-P032,upstream/content/propositional-logic/syntax-and-semantics/formulas.tex,158,159,f05ab9c5e23b362dbee9f6063f096f52ebc9e7f97b29acc9c07f18788f1f8f48,translation/content/propositional-logic/syntax-and-semantics/formulas.tex,159,162,4970549092af228a0eaab6c3b16092aaaa67f3de2c7e39c1ed6d8df1eb587c11,pending,,
jv-Latn-ID-JV-D037-OCC-002,JV-D037,OLP-0058,OLP-0058:review-JV-D037-002,upstream/content/propositional-logic/syntax-and-semantics/formulas.tex,159,159,f05ab9c5e23b362dbee9f6063f096f52ebc9e7f97b29acc9c07f18788f1f8f48,editorial/ERRATA.md,38,38,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D038-OCC-001,JV-D038,OLP-0067,OLP-0067-P007,upstream/content/first-order-logic/proof-systems/tableaux.tex,31,42,8c9db50bcbc7a4aa757b8d57796b2e51df04b1cabb61f46756a79f72a1780b8f,translation/content/first-order-logic/proof-systems/tableaux.tex,32,46,fee2c7294897cbcfaf087985b9c265c17872b02a6ff37f791347c3ee2f9d0b5d,pending,,
jv-Latn-ID-JV-D038-OCC-002,JV-D038,OLP-0067,OLP-0067:review-JV-D038-002,upstream/content/first-order-logic/proof-systems/tableaux.tex,38,38,8c9db50bcbc7a4aa757b8d57796b2e51df04b1cabb61f46756a79f72a1780b8f,editorial/ERRATA.md,39,39,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D039-OCC-001,JV-D039,OLP-0067,OLP-0067-P008,upstream/content/first-order-logic/proof-systems/tableaux.tex,44,63,8c9db50bcbc7a4aa757b8d57796b2e51df04b1cabb61f46756a79f72a1780b8f,translation/content/first-order-logic/proof-systems/tableaux.tex,48,71,fee2c7294897cbcfaf087985b9c265c17872b02a6ff37f791347c3ee2f9d0b5d,pending,,
jv-Latn-ID-JV-D039-OCC-002,JV-D039,OLP-0067,OLP-0067:review-JV-D039-002,upstream/content/first-order-logic/proof-systems/tableaux.tex,57,57,8c9db50bcbc7a4aa757b8d57796b2e51df04b1cabb61f46756a79f72a1780b8f,editorial/ERRATA.md,39,39,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D040-OCC-001,JV-D040,OLP-0075,OLP-0075-P013,upstream/content/first-order-logic/sequent-calculus/proving-things.tex,158,215,8c94fddc6d2f4c5faee64e84c1216e1c1ca096719b5528ea4faff753b906d303,translation/content/first-order-logic/sequent-calculus/proving-things.tex,158,216,dfead5f68fbc8fecda36ba653b073be222ce632797de568169dedce9e33cdb73,pending,,
jv-Latn-ID-JV-D040-OCC-002,JV-D040,OLP-0075,OLP-0075:review-JV-D040-002,upstream/content/first-order-logic/sequent-calculus/proving-things.tex,177,177,8c94fddc6d2f4c5faee64e84c1216e1c1ca096719b5528ea4faff753b906d303,editorial/ERRATA.md,40,40,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D041-OCC-001,JV-D041,OLP-0077,OLP-0077-P004,upstream/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,9,12,91c07ed071c2f9c18d3f10665b163b35dcc8636e7e0f27b4586aa9df63177a53,translation/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,9,14,f49c8f53668c69af91098708b8c87a82224eb25eeea75812462e41c871a931d0,pending,,
jv-Latn-ID-JV-D041-OCC-002,JV-D041,OLP-0077,OLP-0077:review-JV-D041-002,upstream/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex,11,11,91c07ed071c2f9c18d3f10665b163b35dcc8636e7e0f27b4586aa9df63177a53,editorial/ERRATA.md,41,41,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D042-OCC-001,JV-D042,OLP-0081,OLP-0081-P016,upstream/content/first-order-logic/sequent-calculus/soundness.tex,114,242,4de487cafc9d685844abb2c0b29c7b51debeb30a9b1129c7a2fa8c13ae48b151,translation/content/first-order-logic/sequent-calculus/soundness.tex,121,264,771a51a29c7c8e79971b8cc699bda691fb4b64543e1c9c9d64b611e0a7f7da4a,pending,,
jv-Latn-ID-JV-D042-OCC-002,JV-D042,OLP-0081,OLP-0081:review-JV-D042-002,upstream/content/first-order-logic/sequent-calculus/soundness.tex,156,156,4de487cafc9d685844abb2c0b29c7b51debeb30a9b1129c7a2fa8c13ae48b151,editorial/ERRATA.md,42,42,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D043-OCC-001,JV-D043,OLP-0081,OLP-0081-P017,upstream/content/first-order-logic/sequent-calculus/soundness.tex,244,332,4de487cafc9d685844abb2c0b29c7b51debeb30a9b1129c7a2fa8c13ae48b151,translation/content/first-order-logic/sequent-calculus/soundness.tex,266,364,771a51a29c7c8e79971b8cc699bda691fb4b64543e1c9c9d64b611e0a7f7da4a,pending,,
jv-Latn-ID-JV-D043-OCC-002,JV-D043,OLP-0081,OLP-0081:review-JV-D043-002,upstream/content/first-order-logic/sequent-calculus/soundness.tex,288,288,4de487cafc9d685844abb2c0b29c7b51debeb30a9b1129c7a2fa8c13ae48b151,editorial/ERRATA.md,42,42,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D044-OCC-001,JV-D044,OLP-0085,OLP-0085-P008,upstream/content/first-order-logic/natural-deduction/rules-and-proofs.tex,31,43,e6e8bed6816bd64ac24342fd4d591ca0e7c1ddf82fc056b452aa87c45d810506,translation/content/first-order-logic/natural-deduction/rules-and-proofs.tex,30,45,9737415434b500f77edaa603bf4d39e5b5349fc469c024d4b9149c4924a27dc9,pending,,
jv-Latn-ID-JV-D044-OCC-002,JV-D044,OLP-0085,OLP-0085:review-JV-D044-002,upstream/content/first-order-logic/natural-deduction/rules-and-proofs.tex,33,33,e6e8bed6816bd64ac24342fd4d591ca0e7c1ddf82fc056b452aa87c45d810506,editorial/ERRATA.md,43,43,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D045-OCC-001,JV-D045,OLP-0087,OLP-0087-P012,upstream/content/first-order-logic/natural-deduction/quantifier-rules.tex,58,61,eb6d95a24fce278404457d9169c033645853aab7e1c22dd4ca1fec9595068313,translation/content/first-order-logic/natural-deduction/quantifier-rules.tex,58,65,979a2225226b518223cce43dcb9e14958977d453ebb792a5b64a63f74cfcdca5,pending,,
jv-Latn-ID-JV-D045-OCC-002,JV-D045,OLP-0087,OLP-0087:review-JV-D045-002,upstream/content/first-order-logic/natural-deduction/quantifier-rules.tex,58,58,eb6d95a24fce278404457d9169c033645853aab7e1c22dd4ca1fec9595068313,editorial/ERRATA.md,44,44,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D046-OCC-001,JV-D046,OLP-0089,OLP-0089-P013,upstream/content/first-order-logic/natural-deduction/proving-things.tex,116,147,d39069643439c576cb5813ef635725ac09ef83257571e380b92dfa223a801ecc,translation/content/first-order-logic/natural-deduction/proving-things.tex,116,154,ad562a558dae1511d0a0294a227c4dcef8998f0bbd3f62286a1605a30ebf757f,pending,,
jv-Latn-ID-JV-D046-OCC-002,JV-D046,OLP-0089,OLP-0089:review-JV-D046-002,upstream/content/first-order-logic/natural-deduction/proving-things.tex,133,133,d39069643439c576cb5813ef635725ac09ef83257571e380b92dfa223a801ecc,editorial/ERRATA.md,45,45,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D047-OCC-001,JV-D047,OLP-0089,OLP-0089-P013,upstream/content/first-order-logic/natural-deduction/proving-things.tex,116,147,d39069643439c576cb5813ef635725ac09ef83257571e380b92dfa223a801ecc,translation/content/first-order-logic/natural-deduction/proving-things.tex,116,154,ad562a558dae1511d0a0294a227c4dcef8998f0bbd3f62286a1605a30ebf757f,pending,,
jv-Latn-ID-JV-D047-OCC-002,JV-D047,OLP-0089,OLP-0089:review-JV-D047-002,upstream/content/first-order-logic/natural-deduction/proving-things.tex,118,118,d39069643439c576cb5813ef635725ac09ef83257571e380b92dfa223a801ecc,editorial/ERRATA.md,45,45,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D048-OCC-001,JV-D048,OLP-0090,OLP-0090-P007,upstream/content/first-order-logic/natural-deduction/proving-things-quant.tex,20,86,962c30713b222744c165ce87f7cb8ab11d18d0e805d8d386900bfe8e8104f63f,translation/content/first-order-logic/natural-deduction/proving-things-quant.tex,20,90,8ff08199096e9191e399be37aedb60a24f42156c7ab27402cdedf59b958f7786,pending,,
jv-Latn-ID-JV-D048-OCC-002,JV-D048,OLP-0090,OLP-0090:review-JV-D048-002,upstream/content/first-order-logic/natural-deduction/proving-things-quant.tex,39,39,962c30713b222744c165ce87f7cb8ab11d18d0e805d8d386900bfe8e8104f63f,editorial/ERRATA.md,46,46,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D049-OCC-001,JV-D049,OLP-0098,OLP-0098-P006,upstream/content/first-order-logic/tableaux/tableaux.tex,15,17,1c6e7018e63cae3440e85d537303288261afd422b9e13bc455b99c2d206aa1b6,translation/content/first-order-logic/tableaux/tableaux.tex,15,19,569538f64d8f5bb2fd7f074c2d1a0d8e4fe6e1fc0e1aef3f152042a0d927d148,pending,,
jv-Latn-ID-JV-D049-OCC-002,JV-D049,OLP-0098,OLP-0098:review-JV-D049-002,upstream/content/first-order-logic/tableaux/tableaux.tex,15,15,1c6e7018e63cae3440e85d537303288261afd422b9e13bc455b99c2d206aa1b6,editorial/ERRATA.md,47,47,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D050-OCC-001,JV-D050,OLP-0101,OLP-0101-P014,upstream/content/first-order-logic/tableaux/quantifier-rules.tex,79,107,682b3f1de2569dc63657243b83a3daa8966cc1786fa44d5d2fa34da2658e2bb0,translation/content/first-order-logic/tableaux/quantifier-rules.tex,82,114,912b7b4f76fdcf6af107b9271aa2b3661c35fed14a56657d9366e60118cc5cfc,pending,,
jv-Latn-ID-JV-D050-OCC-002,JV-D050,OLP-0101,OLP-0101:review-JV-D050-002,upstream/content/first-order-logic/tableaux/quantifier-rules.tex,80,80,682b3f1de2569dc63657243b83a3daa8966cc1786fa44d5d2fa34da2658e2bb0,editorial/ERRATA.md,48,48,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D051-OCC-001,JV-D051,OLP-0103,OLP-0103-P016,upstream/content/first-order-logic/tableaux/proving-things.tex,428,444,6940ff2f8466cfb9dc740a4e7aa2cf9551c9a3d3304aa8ebe93217d11e451e90,translation/content/first-order-logic/tableaux/proving-things.tex,431,451,3f9f89c5005b832044384ffe491023d448c1e614c634ecc1f8f25c93eb7ee85f,pending,,
jv-Latn-ID-JV-D051-OCC-002,JV-D051,OLP-0103,OLP-0103:review-JV-D051-002,upstream/content/first-order-logic/tableaux/proving-things.tex,439,439,6940ff2f8466cfb9dc740a4e7aa2cf9551c9a3d3304aa8ebe93217d11e451e90,editorial/ERRATA.md,49,49,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
